state,week_start,weekly_cases,pop2019,LandArea,Percentage_over_65,infection_rate,retail_and_recreation_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,population_density,government_response_index,containment_index,economic_support_index,stringency_index
Tennessee,2020-05-03T00:00:00Z,97932,6867668,41235,0.16,1425.9862299691831,-3.1553398058252426,17.046728971962615,-10.848214285714286,166.54948466108888,65.24857142857142,65.64857142857143,62.5,71.56285714285714
Tennessee,2020-05-10T00:00:00Z,114634,6867668,41235,0.16,1669.1837753368393,-0.8140243902439024,37.16279069767442,-8.721973094170403,166.54948466108888,65.62,66.07,62.5,72.22
Tennessee,2020-05-17T00:00:00Z,131493,6867668,41235,0.16,1914.6673951041314,0.7453083109919572,36.17894736842105,-5.726027397260274,166.54948466108888,64.43142857142857,64.71,62.5,70.10285714285715
Tennessee,2020-05-24T00:00:00Z,150455,6867668,41235,0.16,2190.7727630397976,1.2204301075268817,55.81578947368421,-4.8136363636363635,166.54948466108888,61.46,61.31,62.5,64.81
Tennessee,2020-05-31T00:00:00Z,173337,6867668,41235,0.16,2523.95718604918,6.924932975871314,65.4,0.9162790697674419,166.54948466108888,61.46,61.31,62.5,64.81
Tennessee,2020-06-07T00:00:00Z,196551,6867668,41235,0.16,2861.975855559704,5.664879356568365,64.16666666666667,2.7767441860465114,166.54948466108888,61.46,61.31,62.5,64.81
Tennessee,2020-06-14T00:00:00Z,226169,6867668,41235,0.16,3293.2430630018807,6.865951742627346,77.47887323943662,5.562790697674418,166.54948466108888,59.67714285714286,59.27,62.5,64.81
Tennessee,2020-06-21T00:00:00Z,261500,6867668,41235,0.16,3807.6971688206245,3.5630026809651474,63.52777777777778,5.626168224299065,166.54948466108888,59.38,58.93,62.5,64.81
Tennessee,2020-06-28T00:00:00Z,316359,6867668,41235,0.16,4606.498159200474,5.526737967914438,64.48684210526316,2.115740740740741,166.54948466108888,60.04857142857143,59.69571428571429,62.5,64.81
Tennessee,2020-07-05T00:00:00Z,391161,6867668,41235,0.16,5695.688842267856,2.3941018766756033,63.47142857142857,4.095693779904306,166.54948466108888,61.72,61.61,62.5,64.81
Tennessee,2020-07-12T00:00:00Z,485790,6867668,41235,0.16,7073.580143944058,1.3163538873994638,59.17142857142857,2.9444444444444446,166.54948466108888,61.72,61.61,62.5,64.81
Tennessee,2020-07-19T00:00:00Z,588641,6867668,41235,0.16,8571.191851440693,-0.392,63.3421052631579,3.0514018691588785,166.54948466108888,61.72,61.61,62.5,64.81
Tennessee,2020-07-26T00:00:00Z,700622,6867668,41235,0.16,10201.745337718714,1.388739946380697,54.863013698630134,3.2054794520547945,166.54948466108888,57.85,58.21,55.357142857142854,59.52428571428571
Tennessee,2020-08-02T00:00:00Z,792899,6867668,41235,0.16,11545.389206350685,3.4906166219839143,71.14285714285714,4.196261682242991,166.54948466108888,54.43,56.85,37.5,57.41
Tennessee,2020-08-09T00:00:00Z,876966,6867668,41235,0.16,12769.487400963473,-0.7828418230563002,55.891891891891895,1.7511961722488039,166.54948466108888,55.17285714285714,57.7,37.5,58.731428571428566
Tennessee,2020-08-16T00:00:00Z,953224,6867668,41235,0.16,13879.878875915378,-4.101190476190476,49.291666666666664,-4.314814814814815,166.54948466108888,53.68714285714286,55.99142857142857,37.5,56.08857142857143
Tennessee,2020-08-23T00:00:00Z,1022443,6867668,41235,0.16,14887.775588453023,-7.223880597014926,26.125,-22.607142857142858,166.54948466108888,52.94285714285714,55.65,33.92857142857143,55.56
Tennessee,2020-08-30T00:00:00Z,1094977,6867668,41235,0.16,15943.941961084898,-4.119402985074627,34.75,-20.357142857142858,166.54948466108888,51.15428571428571,55.65,19.642857142857142,55.56
Tennessee,2020-09-06T00:00:00Z,1158925,6867668,41235,0.16,16875.08772992521,-2.9554455445544554,71.5625,-5.421686746987952,166.54948466108888,52.941428571428574,55.65,33.92857142857143,55.56
Tennessee,2020-09-13T00:00:00Z,1229189,6867668,41235,0.16,17898.2006701547,-0.3512064343163539,70.36585365853658,-3.506912442396313,166.54948466108888,51.82,55.65,25,55.56
Tennessee,2020-09-20T00:00:00Z,1297175,6867668,41235,0.16,18888.143690114313,-1.7453083109919572,61.03225806451613,-4.640909090909091,166.54948466108888,51.82,55.65,25,55.56
Tennessee,2020-09-27T00:00:00Z,1361100,6867668,41235,0.16,19818.95455633557,0.3467741935483871,61.287234042553195,-3.193548387096774,166.54948466108888,51.37428571428571,55.14142857142857,25,54.76571428571429
Tennessee,2020-10-04T00:00:00Z,1440823,6867668,41235,0.16,20979.799838897277,-1.88,60.270833333333336,-1.4931506849315068,166.54948466108888,51.04,54.76,25,54.17
Tennessee,2020-10-11T00:00:00Z,1533746,6867668,41235,0.16,22332.850102829667,-1.4197860962566844,71.17582417582418,-0.14220183486238533,166.54948466108888,51.04,54.76,25,54.17
Tennessee,2020-10-18T00:00:00Z,1641394,6867668,41235,0.16,23900.310847874418,-1.997319034852547,66.82795698924731,-1.5981735159817352,166.54948466108888,51.04,54.76,25,54.17
Tennessee,2020-10-25T00:00:00Z,1765198,6867668,41235,0.16,25703.018841330126,-1.6871657754010696,47.39,-5.382882882882883,166.54948466108888,51.04,54.76,25,54.17
Tennessee,2020-11-01T00:00:00Z,1871402,6867668,41235,0.16,27249.4535262916,-1.6229946524064172,41.85436893203884,-7.3954545454545455,166.54948466108888,50.74285714285714,54.42,25,53.63857142857143
Tennessee,2020-11-08T00:00:00Z,2040847,6867668,41235,0.16,29716.739364803307,-3.0401069518716577,37.36190476190476,-7.590909090909091,166.54948466108888,50,53.57,25,52.31
Tennessee,2020-11-15T00:00:00Z,2250996,6867668,41235,0.16,32776.71547314168,-4.884718498659518,24.954954954954953,-5.746606334841629,166.54948466108888,50,53.57,25,52.31
Tennessee,2020-11-22T00:00:00Z,2429106,6867668,41235,0.16,35370.17223313649,-11.209549071618037,32.471698113207545,-12.831111111111111,166.54948466108888,51.33714285714286,55.104285714285716,25,54.69285714285714
Tennessee,2020-11-29T00:00:00Z,2662845,6867668,41235,0.16,38773.64194075776,-5.176943699731903,1.9758064516129032,-8.02283105022831,166.54948466108888,51.56,55.36,25,55.09
Tennessee,2020-12-06T00:00:00Z,2935587,6867668,41235,0.16,42745.03368537909,-4.712765957446808,10.547826086956523,-10.931818181818182,166.54948466108888,51.56,55.36,25,55.09
Tennessee,2020-12-13T00:00:00Z,3370804,6867668,41235,0.16,49082.22121395501,-4.309333333333333,-2.626984126984127,-8.354260089686099,166.54948466108888,52.98857142857143,56.988571428571426,25,55.09
Tennessee,2020-12-20T00:00:00Z,3755857,6867668,41235,0.16,54688.971569388625,-10.772117962466488,1.8677685950413223,-18.04090909090909,166.54948466108888,59.53,64.46,25,64.81
Tennessee,2020-12-27T00:00:00Z,4042627,6867668,41235,0.16,58864.624789666595,2.6666666666666665,21.443037974683545,-12.467948717948717,166.54948466108888,62.66,64.46,50,64.81
Texas,2020-01-26T00:00:00Z,0,28823783,261232,0.123,0,NA,NA,NA,110.33787208305262,6.324285714285714,7.228571428571429,0,1.9857142857142855
Texas,2020-02-02T00:00:00Z,0,28823783,261232,0.123,0,NA,NA,NA,110.33787208305262,6.77,7.74,0,2.78
Texas,2020-02-09T00:00:00Z,0,28823783,261232,0.123,0,4.876344086021505,16.05263157894737,2.681318681318681,110.33787208305262,9.005714285714285,10.290000000000001,0,6.744285714285715
Texas,2020-02-16T00:00:00Z,0,28823783,261232,0.123,0,2.7740683229813663,6.869318181818182,3.8734756097560976,110.33787208305262,9.9,11.31,0,8.33
Texas,2020-02-23T00:00:00Z,0,28823783,261232,0.123,0,10.743169398907105,14.508823529411766,7.491499227202473,110.33787208305262,9.9,11.31,0,8.33
Texas,2020-03-01T00:00:00Z,15,28823783,261232,0.123,0.05204035847758082,13.628638867033832,16.719033232628398,10.247278382581648,110.33787208305262,9.9,11.31,0,8.33
Texas,2020-03-08T00:00:00Z,192,28823783,261232,0.123,0.6661165885130346,13.249014972419229,28.0125786163522,12.9168,110.33787208305262,15.031428571428572,17.17857142857143,0,16.40142857142857
Texas,2020-03-15T00:00:00Z,1774,28823783,261232,0.123,6.154639729281892,-9.862865947611711,-7.746478873239437,-2.0215384615384617,110.33787208305262,39.324285714285715,43.40857142857143,10.714285714285714,53.50571428571429
Texas,2020-03-22T00:00:00Z,9578,28823783,261232,0.123,33.22950356655127,-28.520579268292682,-10.762942779291553,-18.040238450074515,110.33787208305262,55.284285714285716,58.08,35.714285714285715,69.97
Texas,2020-03-29T00:00:00Z,27064,28823783,261232,0.123,93.89468412248316,-33.4006092916984,-27.292105263157893,-26.1,110.33787208305262,62.462857142857146,62.45714285714286,62.5,76.38857142857142
Texas,2020-04-05T00:00:00Z,52606,28823783,261232,0.123,182.5090065381078,-37.355670103092784,-24.902631578947368,-30.588321167883212,110.33787208305262,64.84,65.18,62.5,78.24
Texas,2020-04-12T00:00:00Z,82454,28823783,261232,0.123,286.0623811940299,-31.55988455988456,-24.071618037135277,-28.465991316931984,110.33787208305262,66.85428571428571,67.47714285714285,62.5,78.24
Texas,2020-04-19T00:00:00Z,113154,28823783,261232,0.123,392.57164821147865,-26.515942028985506,-6.37037037037037,-24.53001464128843,110.33787208305262,67.78428571428572,68.53999999999999,62.5,77.18285714285715
Texas,2020-04-26T00:00:00Z,155752,28823783,261232,0.123,540.3593275733446,-19.36842105263158,4.7701492537313435,-19.488888888888887,110.33787208305262,64.87857142857143,65.22285714285715,62.5,74.01142857142858
Texas,2020-05-03T00:00:00Z,204808,28823783,261232,0.123,710.5521159384249,-13.274853801169591,9.845201238390093,-16.661698956780924,110.33787208305262,63.65142857142857,63.82,62.5,72.42428571428572
Texas,2020-05-10T00:00:00Z,258704,28823783,261232,0.123,897.5365933056046,-13.669824086603517,5.043859649122807,-17.08520179372197,110.33787208305262,62.76,62.8,62.5,70.83
Texas,2020-05-17T00:00:00Z,308913,28823783,261232,0.123,1071.729550558995,-8.086574654956085,21.077399380804952,-11.723146747352496,110.33787208305262,60.75,60.50285714285714,62.5,67.26
Texas,2020-05-24T00:00:00Z,351069,28823783,261232,0.123,1217.9837740243881,-8.854454203262234,18.128526645768027,-12.616666666666667,110.33787208305262,57.065714285714286,56.29142857142857,62.5,60.714285714285715
Texas,2020-05-31T00:00:00Z,426797,28823783,261232,0.123,1480.711258477071,-4.212951432129515,23.639871382636656,-8.448170731707316,110.33787208305262,50.14857142857143,48.38285714285714,62.5,48.41142857142857
Texas,2020-06-07T00:00:00Z,542130,28823783,261232,0.123,1880.8426360967262,-4.1716417910447765,30.950657894736842,-6.004573170731708,110.33787208305262,49.48,47.62,62.5,47.22
Texas,2020-06-14T00:00:00Z,678073,28823783,261232,0.123,2352.4774662645773,-3.9651307596513075,33.696369636963695,-3.448854961832061,110.33787208305262,49.48,47.62,62.5,47.22
Texas,2020-06-21T00:00:00Z,888551,28823783,261232,0.123,3082.7008377075276,-9.059627329192546,16.746835443037973,-5.969325153374233,110.33787208305262,55.28142857142857,54.25142857142857,62.5,56.35
Texas,2020-06-28T00:00:00Z,1202369,28823783,261232,0.123,4171.447585488692,-8.180024660912453,20.31111111111111,-8.708527131782946,110.33787208305262,57.43857142857143,56.71714285714286,62.5,58.79857142857143
Texas,2020-07-05T00:00:00Z,1566683,28823783,261232,0.123,5435.382996048784,-12.083743842364532,10.734939759036145,-9.136923076923077,110.33787208305262,59.11,58.63,62.5,58.8
Texas,2020-07-12T00:00:00Z,1999340,28823783,261232,0.123,6936.42468790443,-11.377639751552795,13.6125,-9.561051004636786,110.33787208305262,59.11,58.63,62.5,58.8
Texas,2020-07-19T00:00:00Z,2418507,28823783,261232,0.123,8390.664750702572,-12.49075215782984,12.391566265060241,-10.474654377880185,110.33787208305262,59.11,58.63,62.5,58.8
Texas,2020-07-26T00:00:00Z,2809526,28823783,261232,0.123,9747.249346138915,-10.784119106699752,12.075301204819278,-9.864406779661017,110.33787208305262,58.21857142857143,58.63,55.357142857142854,58.8
Texas,2020-08-02T00:00:00Z,3215264,28823783,261232,0.123,11154.899410670694,-8.175960346964064,20.34567901234568,-7.602167182662539,110.33787208305262,55.098571428571425,57.61,37.5,58.8
Texas,2020-08-09T00:00:00Z,3770773,28823783,261232,0.123,13082.158577172193,-9.551851851851852,15.24223602484472,-7.719568567026194,110.33787208305262,53.91,56.25,37.5,58.8
Texas,2020-08-16T00:00:00Z,4168079,28823783,261232,0.123,14460.555021525106,-11.563636363636364,-4.684210526315789,-17.01156069364162,110.33787208305262,53.91,56.25,37.5,58.8
Texas,2020-08-23T00:00:00Z,4425576,28823783,261232,0.123,15353.904100651884,-14.584097859327217,-12.08974358974359,-29.282828282828284,110.33787208305262,52.715714285714284,54.89,37.5,56.68
Texas,2020-08-30T00:00:00Z,4638300,28823783,261232,0.123,16091.91964843754,-11.22360248447205,-14.703703703703704,-28.2020202020202,110.33787208305262,51.82,53.87,37.5,55.09
Texas,2020-09-06T00:00:00Z,4806637,28823783,261232,0.123,16675.940836773574,-10.790697674418604,13.512987012987013,-11.411538461538461,110.33787208305262,51.37428571428571,53.87,33.92857142857143,55.09
Texas,2020-09-13T00:00:00Z,5058359,28823783,261232,0.123,17549.254377886482,-8.461349693251533,21.490909090909092,-5.1419753086419755,110.33787208305262,50.26,53.87,25,55.09
Texas,2020-09-20T00:00:00Z,5304653,28823783,261232,0.123,18403.73624794497,-11.39242053789731,4.755813953488372,-8.29922480620155,110.33787208305262,50.26,53.87,25,55.09
Texas,2020-09-27T00:00:00Z,5492490,28823783,261232,0.123,19055.40990230186,-7.669950738916256,13.407738095238095,-3.9040247678018574,110.33787208305262,50.26,53.87,25,55.09
Texas,2020-10-04T00:00:00Z,5664444,28823783,261232,0.123,19651.979755745455,-8.982843137254902,12.313432835820896,-3.8015503875968992,110.33787208305262,50.705714285714286,54.378571428571426,25,55.88428571428572
Texas,2020-10-11T00:00:00Z,5844016,28823783,261232,0.123,20274.9791725812,-8.748175182481752,13.847305389221557,-2.903875968992248,110.33787208305262,49.85142857142857,53.4,25,54.36571428571428
Texas,2020-10-18T00:00:00Z,6090631,28823783,261232,0.123,21130.574706311105,-9.385556915544676,9.070175438596491,-4.171561051004637,110.33787208305262,48.96,52.38,25,52.78
Texas,2020-10-25T00:00:00Z,6378007,28823783,261232,0.123,22127.58471016799,-9.981640146878824,-5.88728323699422,-5.995348837209303,110.33787208305262,50.74714285714286,54.42,25,55.955714285714286
Texas,2020-11-01T00:00:00Z,6698802,28823783,261232,0.123,23240.53716335569,-8.876225490196079,3.312684365781711,-8.068912710566616,110.33787208305262,53.13,57.14,25,60.19
Texas,2020-11-08T00:00:00Z,7095996,28823783,261232,0.123,24618.54503969864,-10.400977995110024,1.3372434017595307,-7.319634703196347,110.33787208305262,53.27571428571429,57.309999999999995,25,60.45142857142857
Texas,2020-11-15T00:00:00Z,7555505,28823783,261232,0.123,26212.74591194362,-10.785276073619633,-1.964809384164223,-5.0463678516228745,110.33787208305262,51.04,54.76,25,56.48
Texas,2020-11-22T00:00:00Z,8199870,28823783,261232,0.123,28448.27828463738,-18.991432068543453,-14.111731843575418,-11.090202177293934,110.33787208305262,51.04,54.76,25,56.48
Texas,2020-11-29T00:00:00Z,8874985,28823783,261232,0.123,30790.493392210177,-10.526576019777503,-18.98314606741573,-5.7708978328173375,110.33787208305262,51.04,54.76,25,56.48
Texas,2020-12-06T00:00:00Z,9562850,28823783,261232,0.123,33176.94280448892,-10.644444444444444,-10.21082621082621,-8.466257668711657,110.33787208305262,51.04,54.76,25,56.48
Texas,2020-12-13T00:00:00Z,10389329,28823783,261232,0.123,36044.293700101756,-10.72962962962963,-25.747252747252748,-5.556414219474497,110.33787208305262,52.11142857142857,55.98571428571428,25,56.48
Texas,2020-12-20T00:00:00Z,11299291,28823783,261232,0.123,39201.276945500176,-14.731493099121707,-12.080779944289693,-13.071317829457364,110.33787208305262,52.29,56.19,25,56.48
Texas,2020-12-27T00:00:00Z,12269477,28823783,261232,0.123,42567.19876082886,-10.255357142857143,-17.545454545454547,-12.448275862068966,110.33787208305262,56.42,57.333999999999996,50,56.48
Utah,2020-01-26T00:00:00Z,0,3231795,82170,0.108,0,NA,NA,NA,39.330595107703544,6.324285714285714,7.228571428571429,0,1.9857142857142855
Utah,2020-02-02T00:00:00Z,0,3231795,82170,0.108,0,NA,NA,NA,39.330595107703544,6.77,7.74,0,2.78
Utah,2020-02-09T00:00:00Z,0,3231795,82170,0.108,0,9.173913043478262,13.5,3.7142857142857144,39.330595107703544,9.005714285714285,10.290000000000001,0,6.744285714285715
Utah,2020-02-16T00:00:00Z,0,3231795,82170,0.108,0,8.922077922077921,16.384615384615383,1.7578947368421052,39.330595107703544,9.9,11.31,0,8.33
Utah,2020-02-23T00:00:00Z,0,3231795,82170,0.108,0,11.227848101265822,29.14516129032258,7.094736842105263,39.330595107703544,12.574285714285715,14.370000000000001,0,13.095714285714287
Utah,2020-03-01T00:00:00Z,1,3231795,82170,0.108,0.030942556690631676,14.583333333333334,31.894736842105264,7.926315789473684,39.330595107703544,14.36142857142857,16.41,0,16.26857142857143
Utah,2020-03-08T00:00:00Z,29,3231795,82170,0.108,0.8973341440283186,13.211538461538462,33.57627118644068,6.595744680851064,39.330595107703544,19.124285714285712,21.852857142857143,0,23.675714285714285
Utah,2020-03-15T00:00:00Z,407,3231795,82170,0.108,12.593620573087092,-12.576923076923077,37.35087719298246,-4.873684210526315,39.330595107703544,38.76428571428571,44.3,0,55.95285714285714
Utah,2020-03-22T00:00:00Z,2527,3231795,82170,0.108,78.19184075722625,-29.98170731707317,16.952380952380953,-16.708333333333332,39.330595107703544,46.80142857142857,50.93857142857143,17.857142857142858,63.097142857142856
Utah,2020-03-29T00:00:00Z,7056,3231795,82170,0.108,218.3306800090971,-32.93939393939394,23.615384615384617,-19.583333333333332,39.330595107703544,56.175714285714285,55.27428571428571,62.5,68.91142857142857
Utah,2020-04-05T00:00:00Z,13032,3231795,82170,0.108,403.243398792312,-35.010989010989015,28.125,-21.938144329896907,39.330595107703544,57.81,57.14,62.5,69.44
Utah,2020-04-12T00:00:00Z,18024,3231795,82170,0.108,557.7086417919454,-33.63953488372093,13.73913043478261,-22.84536082474227,39.330595107703544,56.91857142857143,56.12,62.5,67.85428571428571
Utah,2020-04-19T00:00:00Z,24366,3231795,82170,0.108,753.9463363239314,-25.988235294117647,51,-14.5625,39.330595107703544,54.69,53.57,62.5,63.89
Utah,2020-04-26T00:00:00Z,31686,3231795,82170,0.108,980.4458512993552,-19.764705882352942,66.24074074074075,-10.189473684210526,39.330595107703544,53.64714285714285,52.378571428571426,62.5,62.03857142857143
Utah,2020-05-03T00:00:00Z,39282,3231795,82170,0.108,1215.4855119213935,-13.975609756097562,77.79591836734694,-7.786516853932584,39.330595107703544,53.722857142857144,52.46857142857142,62.5,57.41
Utah,2020-05-10T00:00:00Z,46395,3231795,82170,0.108,1435.5799176618566,-13.077777777777778,78.72,-7.966666666666667,39.330595107703544,53.722857142857144,52.46857142857142,62.5,56.879999999999995
Utah,2020-05-17T00:00:00Z,54041,3231795,82170,0.108,1672.1667061184264,-3.764705882352941,85.56862745098039,-8.102272727272727,39.330595107703544,51.04,49.4,62.5,53.7
Utah,2020-05-24T00:00:00Z,61957,3231795,82170,0.108,1917.1079848814668,-1.5841584158415842,129.9787234042553,-5.177777777777778,39.330595107703544,52.82857142857143,51.44571428571428,62.5,56.87714285714286
Utah,2020-05-31T00:00:00Z,74358,3231795,82170,0.108,2300.8266304019903,-2.376237623762376,105.83673469387755,-4.204301075268817,39.330595107703544,54.17,52.98,62.5,59.26
Utah,2020-06-07T00:00:00Z,90621,3231795,82170,0.108,2804.0454298617333,-2.881188118811881,103.83673469387755,-2.064516129032258,39.330595107703544,53.49857142857143,52.21428571428571,62.5,58.06857142857143
Utah,2020-06-14T00:00:00Z,108534,3231795,82170,0.108,3358.3194478610185,1.53,137.87755102040816,-0.12359550561797752,39.330595107703544,51.82,50.3,62.5,55.09
Utah,2020-06-21T00:00:00Z,132504,3231795,82170,0.108,4100.01253173546,1.1650485436893203,142.6086956521739,0.8390804597701149,39.330595107703544,52.82857142857143,51.44571428571428,62.5,55.09
Utah,2020-06-28T00:00:00Z,159375,3231795,82170,0.108,4931.469972569424,3.2058823529411766,129.35555555555555,-0.08045977011494253,39.330595107703544,54.17,52.98,62.5,55.09
Utah,2020-07-05T00:00:00Z,187643,3231795,82170,0.108,5806.1541651002,2.7745098039215685,136.08695652173913,2.3956043956043955,39.330595107703544,54.17,52.98,62.5,55.09
Utah,2020-07-12T00:00:00Z,218632,3231795,82170,0.108,6765.0330543861855,1.2647058823529411,131.6888888888889,0.39325842696629215,39.330595107703544,53.87285714285714,52.64,62.5,54.56142857142857
Utah,2020-07-19T00:00:00Z,249917,3231795,82170,0.108,7733.070940452597,0.3069306930693069,128.1304347826087,-3.215909090909091,39.330595107703544,54.465714285714284,53.83,58.92857142857143,56.41142857142857
Utah,2020-07-26T00:00:00Z,275025,3231795,82170,0.108,8509.976653840977,0.7326732673267327,123.6086956521739,1.1444444444444444,39.330595107703544,51.18857142857143,54.17,30.357142857142858,56.94
Utah,2020-08-02T00:00:00Z,296980,3231795,82170,0.108,9189.320485983795,2.372549019607843,123.91111111111111,-1.6896551724137931,39.330595107703544,48.96,54.17,12.5,56.94
Utah,2020-08-09T00:00:00Z,316080,3231795,82170,0.108,9780.32331877486,0.7058823529411765,131.2826086956522,-1.4318181818181819,39.330595107703544,48.96,54.17,12.5,56.94
Utah,2020-08-16T00:00:00Z,333465,3231795,82170,0.108,10318.259666841492,-6.074074074074074,99.11111111111111,-14.310344827586206,39.330595107703544,47.17714285714286,52.13,12.5,53.76857142857143
Utah,2020-08-23T00:00:00Z,351331,3231795,82170,0.108,10871.079384676317,-7.408163265306122,95.07142857142857,-27.894736842105264,39.330595107703544,46.88,51.79,12.5,53.24
Utah,2020-08-30T00:00:00Z,370623,3231795,82170,0.108,11468.023188351983,-6.36734693877551,100.64285714285714,-26.555555555555557,39.330595107703544,46.58,50.427142857142854,19.642857142857142,51.12285714285714
Utah,2020-09-06T00:00:00Z,390666,3231795,82170,0.108,12088.204852102315,-2.287878787878788,110.91666666666667,-8.75,39.330595107703544,45.38428571428572,47.02,33.92857142857143,45.83
Utah,2020-09-13T00:00:00Z,420345,3231795,82170,0.108,13006.548992123573,-0.3619047619047619,114.95918367346938,-2.6777777777777776,39.330595107703544,44.27,47.02,25,45.83
Utah,2020-09-20T00:00:00Z,464327,3231795,82170,0.108,14367.464520490936,-0.0673076923076923,108.85714285714286,-3.1,39.330595107703544,44.27,47.02,25,45.83
Utah,2020-09-27T00:00:00Z,512667,3231795,82170,0.108,15863.22771091607,-1.1523809523809523,91.10204081632654,-2.7222222222222223,39.330595107703544,44.27,47.02,25,45.83
Utah,2020-10-04T00:00:00Z,566107,3231795,82170,0.108,17516.797940463428,-1.8571428571428572,91.89795918367346,-4.791208791208791,39.330595107703544,44.27,47.02,25,45.83
Utah,2020-10-11T00:00:00Z,625173,3231795,82170,0.108,19344.45099395228,-2.0388349514563107,73.94,-3.611111111111111,39.330595107703544,46.20285714285714,49.23142857142857,25,49.537142857142854
Utah,2020-10-18T00:00:00Z,688780,3231795,82170,0.108,21312.614197373285,-2.933333333333333,66.98,-5.021978021978022,39.330595107703544,46.35,49.4,25,53.24
Utah,2020-10-25T00:00:00Z,765224,3231795,82170,0.108,23677.987001031932,-5.523809523809524,36.763636363636365,-11.225806451612904,39.330595107703544,47.02285714285714,50.167142857142856,25,54.431428571428576
Utah,2020-11-01T00:00:00Z,856882,3231795,82170,0.108,26514.11986218185,-7.673076923076923,35.228070175438596,-13.419354838709678,39.330595107703544,47.92,51.19,25,56.02
Utah,2020-11-08T00:00:00Z,985163,3231795,82170,0.108,30483.461977012776,-12.99,-3.4761904761904763,-22.537634408602152,39.330595107703544,48.254285714285714,51.57142857142857,25,54.82857142857143
Utah,2020-11-15T00:00:00Z,1141131,3231795,82170,0.108,35309.510658937215,-11.712871287128714,15.508196721311476,-19.096774193548388,39.330595107703544,48.7,52.08,25,53.24
